Crate = 0-17
Card = 0-7 within the crate
Tower = 0-32 covers 4 x 8 covered by the card
EMAddr(0:8) = EMFGBit(0:0)+CompressedEMET(1:8)
HDAddr(0:8) = HDFGBit(0:0)+CompressedHDET(1:8) - note: HDFGBit(0:0) is not part of the hardware LUT address
LutOut(0:17)= LinearEMET(0:6)+HoEFGVetoBit(7:7)+LinearJetET(8:16)+ActivityBit(17:17)
Event	Crate	Card	Tower	EMAddr	HDAddr	LUTOut
1d	d	5	17	0	0	0
1d	d	5	18	0	0	0
1d	d	5	19	0	0	0
1d	d	5	1a	0	0	0
1d	d	5	1b	0	0	0
1d	d	5	1c	0	0	0
1d	d	5	1d	0	0	0
1d	d	5	1e	0	0	0
1d	d	5	1f	0	0	0
1d	d	6	0	0	0	0
1d	d	6	1	0	0	0
1d	d	6	2	0	0	0
1d	d	6	3	0	0	0
1d	d	6	4	0	0	0
1d	d	6	5	0	0	0
1d	d	6	6	0	0	0
1d	d	6	7	0	0	0
1d	d	6	8	0	0	0
1d	d	6	9	0	0	0
1d	d	6	a	0	0	0
1d	d	6	b	0	0	0
1d	d	6	c	0	0	0
1d	d	6	d	0	0	0
1d	d	6	e	0	0	0
1d	d	6	f	0	0	0
1d	d	6	10	0	0	0
1d	d	6	11	0	0	0
1d	d	6	12	0	0	0
1d	d	6	13	0	0	0
1d	d	6	14	0	0	0
1d	d	6	15	0	0	0
1d	d	6	16	0	0	0
1d	d	6	17	0	0	0
1d	d	6	18	0	0	0
1d	d	6	19	0	0	0
1d	d	6	1a	0	0	0
1d	d	6	1b	0	0	0
1d	d	6	1c	0	0	0
1d	d	6	1d	0	0	0
1d	d	6	1e	0	0	0
1d	d	6	1f	0	0	0
1d	e	0	0	0	0	0
1d	e	0	1	0	0	0
1d	e	0	2	0	0	0
1d	e	0	3	0	0	0
1d	e	0	4	0	0	0
1d	e	0	5	0	0	0
1d	e	0	6	0	0	0
1d	e	0	7	0	0	0
1d	e	0	8	0	0	0
1d	e	0	9	0	0	0
1d	e	0	a	0	0	0
1d	e	0	b	0	0	0
1d	e	0	c	0	0	0
1d	e	0	d	0	0	0
1d	e	0	e	0	0	0
1d	e	0	f	0	0	0
1d	e	0	10	0	0	0
1d	e	0	11	0	0	0
1d	e	0	12	0	0	0
1d	e	0	13	0	0	0
1d	e	0	14	0	0	0
1d	e	0	15	0	0	0
1d	e	0	16	0	0	0
1d	e	0	17	0	0	0
1d	e	0	18	0	0	0
1d	e	0	19	0	0	0
1d	e	0	1a	0	0	0
1d	e	0	1b	0	0	0
1d	e	0	1c	0	0	0
1d	e	0	1d	0	0	0
1d	e	0	1e	0	0	0
1d	e	0	1f	0	0	0
1d	e	1	0	0	0	0
1d	e	1	1	0	0	0
1d	e	1	2	0	0	0
1d	e	1	3	0	0	0
1d	e	1	4	0	0	0
1d	e	1	5	0	0	0
1d	e	1	6	0	0	0
1d	e	1	7	0	0	0
1d	e	1	8	0	0	0
1d	e	1	9	0	0	0
1d	e	1	a	0	0	0
1d	e	1	b	0	0	0
1d	e	1	c	0	0	0
1d	e	1	d	0	0	0
1d	e	1	e	0	0	0
1d	e	1	f	0	0	0
1d	e	1	10	0	0	0
1d	e	1	11	0	0	0
1d	e	1	12	0	0	0
1d	e	1	13	0	0	0
1d	e	1	14	0	0	0
1d	e	1	15	0	0	0
1d	e	1	16	0	0	0
1d	e	1	17	0	0	0
1d	e	1	18	0	0	0
1d	e	1	19	0	0	0
1d	e	1	1a	0	0	0
1d	e	1	1b	0	0	0
1d	e	1	1c	0	0	0
1d	e	1	1d	0	0	0
1d	e	1	1e	0	0	0
1d	e	1	1f	0	0	0
1d	e	2	0	0	0	0
1d	e	2	1	0	0	0
1d	e	2	2	0	0	0
1d	e	2	3	0	0	0
1d	e	2	4	0	0	0
1d	e	2	5	0	0	0
1d	e	2	6	0	0	0
1d	e	2	7	0	0	0
1d	e	2	8	0	0	0
1d	e	2	9	0	0	0
1d	e	2	a	0	0	0
1d	e	2	b	0	0	0
1d	e	2	c	0	0	0
1d	e	2	d	0	0	0
1d	e	2	e	0	0	0
1d	e	2	f	0	0	0
1d	e	2	10	0	0	0
1d	e	2	11	0	0	0
1d	e	2	12	0	0	0
1d	e	2	13	0	0	0
1d	e	2	14	0	0	0
1d	e	2	15	0	0	0
1d	e	2	16	0	0	0
1d	e	2	17	0	0	0
1d	e	2	18	0	1	0
1d	e	2	19	0	1	0
1d	e	2	1a	0	0	0
1d	e	2	1b	0	0	0
1d	e	2	1c	0	0	0
1d	e	2	1d	0	0	0
1d	e	2	1e	0	0	0
1d	e	2	1f	0	0	0
1d	e	3	0	0	0	0
1d	e	3	1	0	0	0
1d	e	3	2	0	0	0
1d	e	3	3	0	0	0
1d	e	3	4	0	0	0
1d	e	3	5	0	0	0
1d	e	3	6	0	0	0
1d	e	3	7	0	0	0
1d	e	3	8	0	0	0
1d	e	3	9	0	0	0
1d	e	3	a	0	0	0
1d	e	3	b	0	0	0
1d	e	3	c	0	0	0
1d	e	3	d	0	0	0
1d	e	3	e	0	0	0
1d	e	3	f	0	0	0
1d	e	3	10	0	0	0
1d	e	3	11	0	0	0
1d	e	3	12	0	0	0
1d	e	3	13	0	0	0
1d	e	3	14	0	0	0
1d	e	3	15	0	0	0
1d	e	3	16	0	0	0
1d	e	3	17	0	0	0
1d	e	3	18	0	0	0
1d	e	3	19	0	0	0
1d	e	3	1a	0	0	0
1d	e	3	1b	0	2	0
1d	e	3	1c	0	0	0
1d	e	3	1d	0	0	0
1d	e	3	1e	0	3	0
1d	e	3	1f	0	0	0
1d	e	4	0	0	0	0
1d	e	4	1	0	0	0
1d	e	4	2	0	0	0
1d	e	4	3	0	0	0
1d	e	4	4	0	0	0
1d	e	4	5	0	0	0
1d	e	4	6	0	0	0
1d	e	4	7	0	0	0
1d	e	4	8	0	0	0
1d	e	4	9	0	0	0
1d	e	4	a	0	0	0
1d	e	4	b	0	2	0
1d	e	4	c	0	0	0
1d	e	4	d	0	0	0
1d	e	4	e	0	1	0
1d	e	4	f	0	2	0
1d	e	4	10	0	0	0
1d	e	4	11	0	0	0
1d	e	4	12	0	0	0
1d	e	4	13	0	0	0
1d	e	4	14	0	0	0
1d	e	4	15	0	0	0
1d	e	4	16	0	0	0
1d	e	4	17	0	0	0
1d	e	4	18	0	0	0
1d	e	4	19	0	0	0
1d	e	4	1a	0	0	0
1d	e	4	1b	0	0	0
1d	e	4	1c	0	0	0
1d	e	4	1d	0	0	0
1d	e	4	1e	0	0	0
1d	e	4	1f	0	0	0
1d	e	5	0	0	0	0
1d	e	5	1	0	0	0
1d	e	5	2	0	0	0
1d	e	5	3	0	0	0
1d	e	5	4	0	1	0
1d	e	5	5	0	0	0
1d	e	5	6	0	1	0
1d	e	5	7	0	0	0
1d	e	5	8	0	0	0
1d	e	5	9	0	0	0
1d	e	5	a	1	2	101
1d	e	5	b	0	1	0
1d	e	5	c	0	0	0
1d	e	5	d	1	0	101
1d	e	5	e	0	0	0
1d	e	5	f	1	0	101
1d	e	5	10	0	0	0
1d	e	5	11	0	0	0
1d	e	5	12	0	0	0
1d	e	5	13	0	0	0
1d	e	5	14	0	0	0
1d	e	5	15	0	0	0
1d	e	5	16	0	0	0
1d	e	5	17	0	0	0
1d	e	5	18	0	0	0
1d	e	5	19	0	0	0
1d	e	5	1a	0	0	0
1d	e	5	1b	0	0	0
1d	e	5	1c	0	0	0
1d	e	5	1d	0	0	0
1d	e	5	1e	0	0	0
1d	e	5	1f	0	0	0
1d	e	6	0	0	0	0
1d	e	6	1	0	0	0
1d	e	6	2	0	0	0
1d	e	6	3	0	0	0
1d	e	6	4	0	0	0
1d	e	6	5	0	0	0
1d	e	6	6	0	0	0
1d	e	6	7	0	0	0
1d	e	6	8	0	0	0
1d	e	6	9	0	0	0
1d	e	6	a	0	0	0
1d	e	6	b	0	0	0
1d	e	6	c	0	0	0
1d	e	6	d	0	0	0
1d	e	6	e	0	0	0
1d	e	6	f	0	0	0
1d	e	6	10	0	0	0
1d	e	6	11	0	0	0
1d	e	6	12	0	0	0
1d	e	6	13	0	0	0
1d	e	6	14	0	0	0
1d	e	6	15	0	0	0
1d	e	6	16	0	0	0
1d	e	6	17	0	0	0
1d	e	6	18	0	0	0
1d	e	6	19	0	0	0
1d	e	6	1a	0	0	0
1d	e	6	1b	0	0	0
1d	e	6	1c	0	0	0
1d	e	6	1d	0	0	0
1d	e	6	1e	0	0	0
1d	e	6	1f	0	0	0
1d	f	0	0	0	0	0
1d	f	0	1	0	0	0
1d	f	0	2	0	0	0
1d	f	0	3	0	0	0
1d	f	0	4	0	0	0
1d	f	0	5	0	0	0
1d	f	0	6	0	0	0
1d	f	0	7	0	0	0
1d	f	0	8	0	0	0
1d	f	0	9	0	0	0
1d	f	0	a	0	0	0
1d	f	0	b	0	0	0
1d	f	0	c	0	0	0
1d	f	0	d	0	0	0
1d	f	0	e	0	0	0
1d	f	0	f	0	0	0
1d	f	0	10	0	0	0
1d	f	0	11	0	0	0
1d	f	0	12	0	0	0
1d	f	0	13	0	0	0
1d	f	0	14	0	0	0
1d	f	0	15	0	0	0
1d	f	0	16	0	0	0
1d	f	0	17	0	0	0
1d	f	0	18	0	0	0
1d	f	0	19	0	0	0
1d	f	0	1a	0	0	0
1d	f	0	1b	0	0	0
1d	f	0	1c	0	0	0
1d	f	0	1d	0	0	0
1d	f	0	1e	0	0	0
1d	f	0	1f	0	0	0
1d	f	1	0	0	0	0
1d	f	1	1	0	0	0
1d	f	1	2	0	0	0
1d	f	1	3	0	0	0
1d	f	1	4	0	0	0
1d	f	1	5	0	0	0
1d	f	1	6	0	0	0
1d	f	1	7	0	0	0
1d	f	1	8	0	0	0
1d	f	1	9	0	0	0
1d	f	1	a	0	0	0
1d	f	1	b	0	0	0
1d	f	1	c	0	0	0
1d	f	1	d	0	0	0
1d	f	1	e	0	0	0
1d	f	1	f	0	0	0
1d	f	1	10	0	1	0
1d	f	1	11	0	0	0
1d	f	1	12	0	0	0
1d	f	1	13	0	0	0
1d	f	1	14	0	1	0
1d	f	1	15	0	0	0
1d	f	1	16	0	0	0
1d	f	1	17	0	0	0
1d	f	1	18	0	0	0
1d	f	1	19	0	0	0
1d	f	1	1a	0	0	0
1d	f	1	1b	0	0	0
1d	f	1	1c	0	1	0
1d	f	1	1d	0	0	0
1d	f	1	1e	0	0	0
1d	f	1	1f	0	0	0
1d	f	2	0	0	0	0
1d	f	2	1	0	0	0
1d	f	2	2	0	0	0
1d	f	2	3	0	0	0
1d	f	2	4	0	0	0
1d	f	2	5	0	0	0
1d	f	2	6	0	0	0
1d	f	2	7	0	0	0
1d	f	2	8	0	0	0
1d	f	2	9	0	0	0
1d	f	2	a	0	0	0
1d	f	2	b	0	0	0
1d	f	2	c	0	0	0
1d	f	2	d	0	0	0
1d	f	2	e	0	0	0
1d	f	2	f	0	0	0
1d	f	2	10	0	0	0
1d	f	2	11	0	0	0
1d	f	2	12	0	0	0
1d	f	2	13	0	0	0
1d	f	2	14	0	0	0
1d	f	2	15	0	0	0
1d	f	2	16	0	0	0
1d	f	2	17	0	0	0
1d	f	2	18	0	0	0
1d	f	2	19	0	2	0
1d	f	2	1a	0	2	0
1d	f	2	1b	0	0	0
1d	f	2	1c	0	0	0
1d	f	2	1d	0	0	0
1d	f	2	1e	0	0	0
1d	f	2	1f	0	0	0
1d	f	3	0	0	0	0
1d	f	3	1	0	0	0
1d	f	3	2	0	0	0
1d	f	3	3	0	0	0
1d	f	3	4	0	0	0
1d	f	3	5	0	0	0
1d	f	3	6	0	0	0
1d	f	3	7	0	0	0
1d	f	3	8	0	0	0
1d	f	3	9	0	0	0
1d	f	3	a	0	0	0
1d	f	3	b	0	0	0
1d	f	3	c	0	0	0
1d	f	3	d	0	0	0
1d	f	3	e	0	0	0
1d	f	3	f	0	0	0
1d	f	3	10	0	0	0
1d	f	3	11	0	0	0
1d	f	3	12	0	0	0
1d	f	3	13	0	0	0
1d	f	3	14	0	0	0
1d	f	3	15	0	0	0
1d	f	3	16	0	0	0
1d	f	3	17	0	0	0
1d	f	3	18	0	0	0
1d	f	3	19	0	2	0
1d	f	3	1a	0	3	0
1d	f	3	1b	0	2	0
1d	f	3	1c	0	0	0
1d	f	3	1d	0	4	0
1d	f	3	1e	0	0	0
1d	f	3	1f	0	0	0
1d	f	4	0	0	0	0
1d	f	4	1	0	0	0
1d	f	4	2	0	0	0
1d	f	4	3	0	0	0
1d	f	4	4	2	0	202
1d	f	4	5	e	0	20e0e
1d	f	4	6	0	0	0
1d	f	4	7	1	0	101
1d	f	4	8	c	1	20c0c
1d	f	4	9	10	0	21010
1d	f	4	a	2	0	202
1d	f	4	b	0	0	0
1d	f	4	c	0	0	0
1d	f	4	d	0	0	0
1d	f	4	e	1	0	101
1d	f	4	f	0	0	0
1d	f	4	10	0	0	0
1d	f	4	11	0	0	0
1d	f	4	12	0	0	0
1d	f	4	13	0	0	0
1d	f	4	14	0	0	0
1d	f	4	15	0	0	0
1d	f	4	16	0	0	0
1d	f	4	17	0	0	0
1d	f	4	18	0	0	0
1d	f	4	19	0	0	0
1d	f	4	1a	0	0	0
1d	f	4	1b	0	0	0
1d	f	4	1c	0	0	0
1d	f	4	1d	0	0	0
1d	f	4	1e	0	0	0
1d	f	4	1f	0	0	0
1d	f	5	0	0	0	0
1d	f	5	1	0	0	0
1d	f	5	2	0	0	0
1d	f	5	3	0	0	0
1d	f	5	4	1	0	101
1d	f	5	5	0	0	0
1d	f	5	6	0	0	0
1d	f	5	7	0	0	0
1d	f	5	8	2	1	202
1d	f	5	9	0	0	0
1d	f	5	a	0	0	0
1d	f	5	b	0	0	0
1d	f	5	c	0	0	0
1d	f	5	d	0	0	0
1d	f	5	e	0	0	0
1d	f	5	f	0	0	0
1d	f	5	10	0	0	0
1d	f	5	11	0	0	0
1d	f	5	12	0	0	0
1d	f	5	13	0	0	0
1d	f	5	14	0	0	0
1d	f	5	15	0	0	0
1d	f	5	16	0	0	0
1d	f	5	17	0	0	0
1d	f	5	18	0	0	0
1d	f	5	19	0	0	0
1d	f	5	1a	0	0	0
1d	f	5	1b	0	0	0
1d	f	5	1c	0	0	0
1d	f	5	1d	0	0	0
1d	f	5	1e	0	0	0
1d	f	5	1f	0	0	0
1d	f	6	0	0	0	0
1d	f	6	1	0	0	0
1d	f	6	2	0	0	0
1d	f	6	3	0	0	0
1d	f	6	4	0	0	0
1d	f	6	5	0	0	0
1d	f	6	6	0	0	0
1d	f	6	7	0	0	0
1d	f	6	8	0	0	0
1d	f	6	9	0	0	0
1d	f	6	a	0	0	0
1d	f	6	b	0	0	0
1d	f	6	c	0	0	0
1d	f	6	d	0	0	0
1d	f	6	e	0	0	0
1d	f	6	f	0	0	0
1d	f	6	10	0	0	0
1d	f	6	11	0	0	0
1d	f	6	12	0	0	0
1d	f	6	13	0	0	0
1d	f	6	14	0	0	0
1d	f	6	15	0	0	0
1d	f	6	16	0	0	0
1d	f	6	17	0	0	0
1d	f	6	18	0	0	0
1d	f	6	19	0	0	0
1d	f	6	1a	0	0	0
1d	f	6	1b	0	0	0
1d	f	6	1c	0	0	0
1d	f	6	1d	0	0	0
1d	f	6	1e	0	0	0
1d	f	6	1f	0	0	0
1d	10	0	0	0	0	0
1d	10	0	1	0	0	0
1d	10	0	2	0	0	0
1d	10	0	3	0	0	0
1d	10	0	4	0	0	0
1d	10	0	5	0	0	0
1d	10	0	6	0	0	0
1d	10	0	7	0	0	0
1d	10	0	8	0	0	0
1d	10	0	9	0	0	0
1d	10	0	a	0	0	0
1d	10	0	b	0	0	0
1d	10	0	c	0	0	0
1d	10	0	d	0	0	0
1d	10	0	e	0	0	0
1d	10	0	f	0	0	0
1d	10	0	10	0	0	0
1d	10	0	11	0	0	0
1d	10	0	12	0	0	0
1d	10	0	13	0	0	0
1d	10	0	14	0	0	0
1d	10	0	15	0	0	0
1d	10	0	16	0	0	0
1d	10	0	17	0	0	0
1d	10	0	18	0	0	0
1d	10	0	19	0	0	0
1d	10	0	1a	0	0	0
1d	10	0	1b	0	0	0
1d	10	0	1c	0	0	0
1d	10	0	1d	0	0	0
1d	10	0	1e	0	0	0
1d	10	0	1f	0	0	0
1d	10	1	0	0	0	0
1d	10	1	1	0	0	0
1d	10	1	2	0	0	0
1d	10	1	3	0	0	0
1d	10	1	4	0	0	0
1d	10	1	5	0	0	0
1d	10	1	6	0	0	0
1d	10	1	7	0	0	0
1d	10	1	8	0	0	0
1d	10	1	9	0	0	0
1d	10	1	a	0	0	0
1d	10	1	b	0	0	0
1d	10	1	c	0	0	0
1d	10	1	d	0	0	0
1d	10	1	e	0	0	0
1d	10	1	f	0	0	0
1d	10	1	10	0	0	0
1d	10	1	11	0	0	0
1d	10	1	12	0	0	0
1d	10	1	13	0	0	0
1d	10	1	14	0	0	0
1d	10	1	15	0	1	0
1d	10	1	16	0	0	0
1d	10	1	17	0	0	0
1d	10	1	18	0	0	0
1d	10	1	19	0	0	0
1d	10	1	1a	0	0	0
1d	10	1	1b	0	0	0
1d	10	1	1c	0	0	0
1d	10	1	1d	0	0	0
1d	10	1	1e	0	0	0
1d	10	1	1f	0	0	0
1d	10	2	0	0	1	0
1d	10	2	1	0	0	0
1d	10	2	2	0	0	0
1d	10	2	3	0	0	0
1d	10	2	4	0	0	0
1d	10	2	5	0	0	0
1d	10	2	6	0	0	0
1d	10	2	7	0	0	0
1d	10	2	8	0	0	0
1d	10	2	9	0	0	0
1d	10	2	a	0	0	0
1d	10	2	b	0	0	0
1d	10	2	c	0	0	0
1d	10	2	d	0	0	0
1d	10	2	e	0	0	0
1d	10	2	f	0	0	0
1d	10	2	10	0	0	0
1d	10	2	11	0	0	0
1d	10	2	12	0	0	0
1d	10	2	13	0	0	0
1d	10	2	14	0	0	0
1d	10	2	15	0	0	0
1d	10	2	16	0	0	0
1d	10	2	17	0	0	0
1d	10	2	18	0	0	0
1d	10	2	19	0	2	0
1d	10	2	1a	0	0	0
1d	10	2	1b	0	0	0
1d	10	2	1c	0	0	0
1d	10	2	1d	0	0	0
1d	10	2	1e	0	0	0
1d	10	2	1f	0	0	0
1d	10	3	0	0	0	0
1d	10	3	1	0	0	0
1d	10	3	2	0	0	0
1d	10	3	3	0	0	0
1d	10	3	4	0	0	0
1d	10	3	5	0	0	0
1d	10	3	6	0	0	0
1d	10	3	7	0	0	0
1d	10	3	8	0	0	0
1d	10	3	9	0	0	0
1d	10	3	a	0	0	0
1d	10	3	b	0	0	0
1d	10	3	c	0	0	0
1d	10	3	d	0	0	0
1d	10	3	e	0	0	0
1d	10	3	f	0	0	0
1d	10	3	10	0	0	0
1d	10	3	11	0	0	0
1d	10	3	12	0	0	0
1d	10	3	13	0	0	0
1d	10	3	14	0	0	0
1d	10	3	15	0	0	0
1d	10	3	16	0	0	0
1d	10	3	17	0	0	0
1d	10	3	18	0	0	0
1d	10	3	19	0	0	0
1d	10	3	1a	0	1	0
1d	10	3	1b	0	0	0
1d	10	3	1c	0	0	0
1d	10	3	1d	0	0	0
1d	10	3	1e	0	0	0
1d	10	3	1f	0	0	0
1d	10	4	0	0	0	0
1d	10	4	1	0	0	0
1d	10	4	2	0	0	0
1d	10	4	3	0	0	0
1d	10	4	4	0	3	0
1d	10	4	5	0	0	0
1d	10	4	6	0	0	0
1d	10	4	7	0	0	0
1d	10	4	8	0	0	0
1d	10	4	9	0	0	0
1d	10	4	a	0	0	0
1d	10	4	b	0	3	0
1d	10	4	c	0	0	0
1d	10	4	d	0	0	0
1d	10	4	e	0	0	0
1d	10	4	f	0	0	0
1d	10	4	10	0	0	0
1d	10	4	11	0	0	0
1d	10	4	12	0	0	0
1d	10	4	13	0	0	0
1d	10	4	14	0	0	0
1d	10	4	15	0	0	0
1d	10	4	16	0	0	0
1d	10	4	17	0	0	0
1d	10	4	18	0	0	0
1d	10	4	19	0	0	0
1d	10	4	1a	0	0	0
1d	10	4	1b	0	0	0
1d	10	4	1c	0	0	0
1d	10	4	1d	0	0	0
1d	10	4	1e	0	0	0
1d	10	4	1f	0	0	0
1d	10	5	0	0	0	0
1d	10	5	1	0	0	0
1d	10	5	2	0	0	0
1d	10	5	3	0	0	0
1d	10	5	4	0	0	0
1d	10	5	5	0	2	0
1d	10	5	6	0	0	0
1d	10	5	7	0	0	0
1d	10	5	8	0	0	0
1d	10	5	9	0	0	0
1d	10	5	a	0	0	0
1d	10	5	b	0	0	0
1d	10	5	c	0	0	0
1d	10	5	d	0	0	0
1d	10	5	e	0	0	0
1d	10	5	f	0	0	0
1d	10	5	10	0	0	0
1d	10	5	11	0	0	0
1d	10	5	12	0	0	0
1d	10	5	13	0	0	0
1d	10	5	14	0	0	0
1d	10	5	15	0	0	0
1d	10	5	16	0	0	0
1d	10	5	17	0	0	0
1d	10	5	18	0	0	0
1d	10	5	19	0	0	0
1d	10	5	1a	0	0	0
1d	10	5	1b	0	0	0
1d	10	5	1c	0	0	0
1d	10	5	1d	0	0	0
1d	10	5	1e	0	0	0
1d	10	5	1f	0	0	0
1d	10	6	0	0	0	0
1d	10	6	1	0	0	0
1d	10	6	2	0	0	0
1d	10	6	3	0	0	0
1d	10	6	4	0	0	0
1d	10	6	5	0	0	0
1d	10	6	6	0	0	0
1d	10	6	7	0	0	0
1d	10	6	8	0	0	0
1d	10	6	9	0	0	0
1d	10	6	a	0	0	0
1d	10	6	b	0	0	0
1d	10	6	c	0	0	0
1d	10	6	d	0	0	0
1d	10	6	e	0	0	0
1d	10	6	f	0	0	0
1d	10	6	10	0	0	0
1d	10	6	11	0	0	0
1d	10	6	12	0	0	0
1d	10	6	13	0	0	0
1d	10	6	14	0	0	0
1d	10	6	15	0	0	0
1d	10	6	16	0	0	0
1d	10	6	17	0	0	0
1d	10	6	18	0	0	0
1d	10	6	19	0	0	0
1d	10	6	1a	0	0	0
1d	10	6	1b	0	0	0
1d	10	6	1c	0	0	0
1d	10	6	1d	0	0	0
1d	10	6	1e	0	0	0
1d	10	6	1f	0	0	0
1d	11	0	0	0	0	0
1d	11	0	1	0	0	0
1d	11	0	2	0	1	0
1d	11	0	3	0	0	0
1d	11	0	4	0	0	0
1d	11	0	5	0	0	0
1d	11	0	6	0	0	0
1d	11	0	7	0	0	0
1d	11	0	8	0	0	0
1d	11	0	9	0	0	0
1d	11	0	a	0	0	0
1d	11	0	b	0	0	0
1d	11	0	c	0	0	0
1d	11	0	d	0	0	0
1d	11	0	e	0	0	0
1d	11	0	f	0	0	0
1d	11	0	10	0	0	0
1d	11	0	11	0	0	0
1d	11	0	12	0	0	0
1d	11	0	13	0	0	0
1d	11	0	14	0	0	0
1d	11	0	15	0	0	0
1d	11	0	16	0	0	0
1d	11	0	17	0	0	0
1d	11	0	18	0	0	0
1d	11	0	19	0	0	0
1d	11	0	1a	0	0	0
1d	11	0	1b	0	0	0
1d	11	0	1c	0	0	0
1d	11	0	1d	0	0	0
1d	11	0	1e	0	0	0
1d	11	0	1f	0	0	0
1d	11	1	0	0	0	0
1d	11	1	1	0	0	0
1d	11	1	2	0	0	0
1d	11	1	3	0	0	0
1d	11	1	4	0	0	0
1d	11	1	5	0	0	0
1d	11	1	6	0	0	0
1d	11	1	7	0	0	0
1d	11	1	8	0	0	0
1d	11	1	9	0	0	0
1d	11	1	a	0	0	0
1d	11	1	b	0	0	0
1d	11	1	c	0	0	0
1d	11	1	d	0	0	0
1d	11	1	e	0	0	0
1d	11	1	f	0	0	0
1d	11	1	10	0	0	0
1d	11	1	11	0	0	0
1d	11	1	12	0	0	0
1d	11	1	13	0	0	0
1d	11	1	14	0	0	0
1d	11	1	15	0	0	0
1d	11	1	16	0	0	0
1d	11	1	17	0	0	0
1d	11	1	18	0	0	0
1d	11	1	19	0	0	0
1d	11	1	1a	0	0	0
1d	11	1	1b	0	0	0
1d	11	1	1c	0	0	0
1d	11	1	1d	0	0	0
1d	11	1	1e	0	0	0
1d	11	1	1f	0	0	0
1d	11	2	0	0	0	0
1d	11	2	1	0	0	0
1d	11	2	2	0	0	0
1d	11	2	3	0	0	0
1d	11	2	4	0	0	0
1d	11	2	5	0	0	0
1d	11	2	6	0	0	0
1d	11	2	7	0	0	0
1d	11	2	8	0	0	0
1d	11	2	9	0	0	0
1d	11	2	a	0	0	0
1d	11	2	b	0	0	0
1d	11	2	c	0	0	0
1d	11	2	d	0	0	0
1d	11	2	e	0	0	0
1d	11	2	f	0	0	0
1d	11	2	10	0	0	0
1d	11	2	11	0	0	0
1d	11	2	12	0	0	0
1d	11	2	13	0	0	0
1d	11	2	14	0	0	0
1d	11	2	15	0	0	0
1d	11	2	16	0	0	0
1d	11	2	17	0	0	0
1d	11	2	18	0	0	0
1d	11	2	19	0	0	0
1d	11	2	1a	0	1	0
1d	11	2	1b	0	0	0
1d	11	2	1c	0	5	0
1d	11	2	1d	0	0	0
1d	11	2	1e	0	0	0
1d	11	2	1f	0	0	0
1d	11	3	0	0	0	0
1d	11	3	1	0	0	0
1d	11	3	2	0	0	0
1d	11	3	3	0	1	0
1d	11	3	4	0	0	0
1d	11	3	5	0	0	0
1d	11	3	6	0	0	0
1d	11	3	7	0	0	0
1d	11	3	8	0	0	0
1d	11	3	9	0	0	0
1d	11	3	a	0	0	0
1d	11	3	b	0	0	0
1d	11	3	c	0	0	0
1d	11	3	d	0	0	0
1d	11	3	e	0	0	0
1d	11	3	f	0	0	0
1d	11	3	10	0	0	0
1d	11	3	11	0	0	0
1d	11	3	12	0	0	0
1d	11	3	13	0	0	0
1d	11	3	14	0	0	0
1d	11	3	15	0	0	0
1d	11	3	16	0	0	0
1d	11	3	17	0	0	0
1d	11	3	18	0	0	0
1d	11	3	19	0	0	0
1d	11	3	1a	0	0	0
1d	11	3	1b	0	0	0
1d	11	3	1c	0	0	0
1d	11	3	1d	0	0	0
1d	11	3	1e	0	0	0
1d	11	3	1f	0	0	0
1d	11	4	0	0	0	0
1d	11	4	1	0	0	0
1d	11	4	2	0	0	0
1d	11	4	3	0	0	0
1d	11	4	4	0	0	0
1d	11	4	5	0	0	0
1d	11	4	6	0	0	0
1d	11	4	7	0	0	0
1d	11	4	8	0	0	0
1d	11	4	9	0	0	0
1d	11	4	a	0	0	0
1d	11	4	b	0	0	0
1d	11	4	c	0	1	0
1d	11	4	d	0	0	0
1d	11	4	e	0	0	0
1d	11	4	f	0	0	0
1d	11	4	10	0	0	0
1d	11	4	11	0	0	0
1d	11	4	12	0	0	0
1d	11	4	13	0	0	0
1d	11	4	14	0	0	0
1d	11	4	15	0	0	0
1d	11	4	16	0	0	0
1d	11	4	17	0	0	0
1d	11	4	18	0	0	0
1d	11	4	19	0	0	0
1d	11	4	1a	0	0	0
1d	11	4	1b	0	0	0
1d	11	4	1c	0	0	0
1d	11	4	1d	0	0	0
1d	11	4	1e	0	0	0
1d	11	4	1f	0	0	0
1d	11	5	0	0	0	0
1d	11	5	1	0	0	0
1d	11	5	2	0	0	0
1d	11	5	3	0	0	0
1d	11	5	4	0	0	0
1d	11	5	5	0	0	0
1d	11	5	6	0	0	0
1d	11	5	7	0	0	0
1d	11	5	8	0	0	0
1d	11	5	9	0	0	0
1d	11	5	a	0	0	0
1d	11	5	b	0	1	0
1d	11	5	c	0	0	0
1d	11	5	d	0	0	0
1d	11	5	e	0	0	0
1d	11	5	f	0	0	0
1d	11	5	10	0	0	0
1d	11	5	11	0	0	0
1d	11	5	12	0	0	0
1d	11	5	13	0	0	0
1d	11	5	14	0	0	0
1d	11	5	15	0	0	0
1d	11	5	16	0	0	0
1d	11	5	17	0	0	0
1d	11	5	18	0	0	0
1d	11	5	19	0	0	0
1d	11	5	1a	0	0	0
1d	11	5	1b	0	0	0
1d	11	5	1c	0	0	0
1d	11	5	1d	0	0	0
1d	11	5	1e	0	0	0
1d	11	5	1f	0	0	0
